realdata_balanced_report_date=2026-03-03
git_commit_sha=f0e577e8d0fb20da3870b300e3adefbb3955eb4d
focus_method=E2
input_jsonl=data/realdata/halueval_spans_train.jsonl
n0_requested=100
n1_requested=100
n0_selected=100
n1_selected=100
label_count_0=100
label_count_1=100
label_count_null=0
unitization_id=sentence_split_v2_min4
unit_count_min=4
unit_count_max=10
unit_count_mean=4.28
gate3_n_samples_valid=200
gate3_n_samples_missing=0
artifact_path_gate2=runs\realdata_E2_gate2
artifact_path_gate3=runs\realdata_E2_gate3
label_count_report_path=attestations\realdata_ab\2026-03-03_halueval_label_counts.txt
hf_provenance_path=data\realdata\hf_halueval_provenance.json
hf_provenance_sha256=4ad5bcf6efb426c28ea2823a11aa6c0696f1ea9dcbda42216b3ec6ac3b2da103
vec8_postproc_id=e8_softsnap_chunk48_k3_beta12_v1
e2_k=3
e2_beta=12.0
e2_roots_hash_sha256=32809837b7f82b99c1d28d4783f1107773bafca78c915af54fafa635623cd9c7
e2_root_verify_path=attestations/realdata_ab/2026-03-03_e8_roots_verify.txt
e2_root_verify_sha256_meta=e884399acdcf2ab62b78ca59b44c3bc4610fd75c9ebb2a73553615d31f58bee5
e2_root_verify_sha256_file=e884399acdcf2ab62b78ca59b44c3bc4610fd75c9ebb2a73553615d31f58bee5
e2_anchor_stats_csv=data\realdata\e2_anchor_stats.csv

===== Gate3 Missing Reasons =====
(none)

===== Label-wise Effect Stats (Gate2) =====
{"label0_rows": 100, "label1_rows": 100, "label_col": "sample_label", "metrics": {"h1b_closure_error": {"cliffs_delta_label1_vs_label0": 0.0172, "median_label0": 1.3803398312620092, "median_label1": 1.3812903720355847, "n0": 100, "n1": 100, "p_two_sided": 0.8345186928160553, "u_stat_min": 4914.0, "z": -0.20890974984928193}, "h2_loop_mean": {"cliffs_delta_label1_vs_label0": 0.0764, "median_label0": 1.1052068119063958, "median_label1": 1.1094964468774222, "n0": 100, "n1": 100, "p_two_sided": 0.35125753310248875, "u_stat_min": 4618.0, "z": -0.9321528604386088}, "h3_ratio_total_product": {"cliffs_delta_label1_vs_label0": -0.0784, "median_label0": 0.8068132748447857, "median_label1": 0.7967534165408068, "n0": 100, "n1": 100, "p_two_sided": 0.3387758795663443, "u_stat_min": 4608.0, "z": -0.9565867493098699}}, "missing_metrics": [], "n_rows": 200, "source": "runs/realdata_E2_gate2/samples.csv"}

===== Label-wise Effect Stats (Gate3) =====
{"label0_rows": 100, "label1_rows": 100, "label_col": "sample_label", "metrics": {"l3_kappa_max": {"cliffs_delta_label1_vs_label0": -0.1194, "median_label0": 1.3975591521452966, "median_label1": 1.393023298367957, "n0": 100, "n1": 100, "p_two_sided": 0.14498352237267031, "u_stat_min": 4403.0, "z": -1.4574814711707214}, "l3_kappa_mean": {"cliffs_delta_label1_vs_label0": -0.1718, "median_label0": 0.9953582906865555, "median_label1": 0.9825010506112425, "n0": 100, "n1": 100, "p_two_sided": 0.03593613137762095, "u_stat_min": 4141.0, "z": -2.0976493595977606}, "l4_tau_max": {"cliffs_delta_label1_vs_label0": -0.1344, "median_label0": 9.01661208403245e-33, "median_label1": 7.787829543716016e-33, "n0": 100, "n1": 100, "p_two_sided": 0.10085230378791063, "u_stat_min": 4328.0, "z": -1.6407356377051792}, "l4_tau_mean": {"cliffs_delta_label1_vs_label0": -0.1804, "median_label0": 2.3568115595521664e-33, "median_label1": 2.2337649726831313e-33, "n0": 100, "n1": 100, "p_two_sided": 0.027614836595287632, "u_stat_min": 4098.0, "z": -2.202715081744183}, "l4_tau_p90": {"cliffs_delta_label1_vs_label0": -0.1486, "median_label0": 4.9091817925085926e-33, "median_label1": 4.592342351265814e-33, "n0": 100, "n1": 100, "p_two_sided": 0.06964443954188569, "u_stat_min": 4257.0, "z": -1.8142162486911326}}, "missing_metrics": [], "n_rows": 200, "source": "runs/realdata_E2_gate3/samples.csv"}

===== Label-wise Effect Stats (E2 Anchor) =====
{"label0_rows": 100, "label1_rows": 100, "label_col": "label", "metrics": {"anchor_max": {"cliffs_delta_label1_vs_label0": 0.0498, "median_label0": 0.21166762625436703, "median_label1": 0.21235011467474116, "n0": 100, "n1": 100, "p_two_sided": 0.5437300445104136, "u_stat_min": 4751.0, "z": -0.6071821384508369}, "anchor_mean": {"cliffs_delta_label1_vs_label0": 0.1038, "median_label0": 0.17467564501594537, "median_label1": 0.175150452513622, "n0": 100, "n1": 100, "p_two_sided": 0.2051920722312335, "u_stat_min": 4481.0, "z": -1.2668971379748852}, "anchor_p90": {"cliffs_delta_label1_vs_label0": -0.013, "median_label0": 0.20219028586173016, "median_label1": 0.20195336817441503, "n0": 100, "n1": 100, "p_two_sided": 0.8747731200482236, "u_stat_min": 4935.0, "z": -0.15759858321963374}}, "missing_metrics": [], "n_rows": 200, "source": "data/realdata/e2_anchor_stats.csv"}

===== Focus Gate2 summary.csv =====
spec_version,method_id,composition_id,dataset_revision_id,code_git_commit,build_target_triple,rustc_version,n_samples_total,n_samples_h1b_present,n_samples_h2_present,n_samples_h3_total_present,h1b_mean,h1b_p90,h1b_max,h2_mean,h2_p90,h2_max,h3_total_mean,h3_total_p90,h3_total_max,h3_loop_mean,h3_loop_p90,h3_loop_max
v4.1.0-ssot.3,rotor_holonomy_telemetry_v1,strict_left_fold_time_reversed_normalize_once_v1,halueval-spans_train_main,unknown,unknown,unknown,200,200,200,200,1.36778537990163862e0,1.40734568929099368e0,1.41318979866381156e0,1.10533169345356885e0,1.15351560145814669e0,1.20495470889954115e0,7.70610707320301458e-1,9.08371118960071278e-1,9.83903225887277744e-1,8.01353052760320334e-33,9.35008615708033668e-33,1.04653988016312287e-32

===== Focus Gate3 summary.csv =====
run_id,n_samples_total,n_samples_valid,n_samples_missing,kappa_count_total,tau_count_total,kappa_global_mean,kappa_global_p90,kappa_global_max,tau_global_mean,tau_global_p90,tau_global_max
realdata_E2_e8softsnap,200,200,0,9200,9200,9.90389199704346468e-1,1.03895427526629036e0,1.09818259144538533e0,2.30423809038323088e-33,2.80500608867408734e-33,3.40572347706178735e-33

===== Focus Gate2 samples.csv =====
sample_id,n_ans_units,sample_label,answer_length,h1b_closure_error,h2_loop_max,h2_loop_mean,h2_loop_p90,h3_ratio_total_product,h3_ratio_triangle_loop_max,h3_ratio_triangle_loop_mean,h3_ratio_triangle_loop_p90,missing_even_rotor_steps,loops_considered,loops_used
284,0,5,48,47,47,0,46,46,1.37644262823486718e0,9.87624458351649803e-1,2.00255269696492599e-1,1.39369030059477961e0,1.21087673078203809e-32,2.68396648748844279e-33,2.34716726679843295e-33,5.57448808518699362e-33,
288,0,5,48,47,47,0,46,46,1.41184096594123476e0,1.04354060044179042e0,2.44928068535699844e-1,1.35293343195609417e0,2.68813688328002199e-32,3.40572347706178735e-33,4.42352096564310520e-33,8.14454191405080535e-33,
289,0,5,48,47,47,0,46,46,1.28377861402562821e0,9.70637361910543395e-1,2.08156325227639105e-1,1.32261405175947133e0,4.15635900696750138e-33,1.55646847699696524e-33,9.75924558478064138e-34,3.02789712356558859e-33,
290,0,4,48,47,47,0,46,46,1.39280126551443351e0,1.00202972719972117e0,2.23087145125967723e-1,1.38997998533113898e0,7.49471688197273796e-33,1.89075985970551331e-33,1.60640883604179441e-33,4.29911116433530452e-33,
296,0,4,48,47,47,0,46,46,1.40514421397484512e0,1.00038122127217721e0,2.18441582334262668e-1,1.40460874724131046e0,1.26649642148554599e-32,2.63020646252818190e-33,2.22638038404137397e-33,5.14401029897236508e-33,
297,0,4,48,47,47,0,46,46,1.41149656289218295e0,1.03309894872680852e0,2.19811751782819892e-1,1.36627431925248954e0,8.76829328756618161e-33,2.03855036379993103e-33,1.80391387223301628e-33,4.41514319003507776e-33,
298,0,4,48,47,47,0,46,46,1.40962647806162877e0,9.83778740749808644e-1,2.28334379513370711e-1,1.43286942446759014e0,5.77131285928867265e-33,2.34945638889974266e-33,1.45375688718046103e-33,4.54577844863585168e-33,
300,0,4,48,47,47,0,46,46,1.40732083687104992e0,1.00890751371289356e0,2.18773125817647490e-1,1.39489578355101185e0,9.47132789795369621e-33,2.54581105270212174e-33,1.87080100706209882e-33,4.57930207815336411e-33,
302,0,4,48,47,47,0,46,46,1.35928804507606293e0,9.41784261573881953e-1,2.04083115539411164e-1,1.44331148919866314e0,5.65125374376744310e-33,1.48212672636157177e-33,1.22808858373318788e-33,3.63171551080437876e-33,
304,0,4,48,47,47,0,46,46,1.36268929874918809e0,1.05190085192858840e0,1.84628541685414510e-1,1.29545412597659770e0,1.08756127550383551e-32,2.53750811846117054e-33,2.20580759066440877e-33,5.94992922589612334e-33,
306,0,4,48,47,47,0,46,46,1.41164393464325899e0,1.07384056858207866e0,2.23702482094550764e-1,1.31457497131741152e0,1.61557012187977805e-32,3.04544112185665492e-33,3.36878694630474887e-33,6.57892449807761980e-33,
311,0,4,48,47,47,0,46,46,1.38628608791549590e0,8.75666160514778968e-1,2.16039084842915757e-1,1.58312168543836185e0,1.60809155335144918e-32,1.84413838874737212e-33,2.56894423160596970e-33,3.05214061548421636e-33,
312,0,4,48,47,47,0,46,46,1.34220475604912726e0,9.96306076575199429e-1,1.88365109128977692e-1,1.34718114001969558e0,1.11842410008986422e-32,2.13492569764337791e-33,2.21695360276639299e-33,5.55182455410313649e-33,
313,0,4,48,47,47,0,46,46,1.36327144055337701e0,1.02082168166498088e0,2.04975859205363264e-1,1.33546481725373778e0,5.56185285253034490e-33,1.69048473100806261e-33,1.41993749223300291e-33,4.11426549270852889e-33,
316,0,4,48,47,47,0,46,46,1.39004576157215354e0,1.03918821720747689e0,1.84234767013784551e-1,1.33762656134372526e0,9.32763125555578943e-33,2.23967788240355461e-33,1.81167087176298751e-33,4.78481776254861276e-33,
318,0,5,48,47,47,0,46,46,1.40203931472557430e0,9.94234606998477433e-1,1.96240043761959138e-1,1.41016949606917219e0,6.98549860666828122e-33,2.21695905965810100e-33,1.70054525215628760e-33,5.07132830374886789e-33,
319,0,4,48,47,47,0,46,46,1.40449141412155631e0,1.04012763253624163e0,2.18085710546664646e-1,1.35030679907700568e0,5.97942237915825180e-33,2.20399362713553025e-33,1.39497957609942823e-33,4.22270484657188492e-33,
331,0,5,48,47,47,0,46,46,1.40702929377978680e0,1.05020844939049307e0,2.19805027369155026e-1,1.33976192497440016e0,5.94077212490321635e-33,2.41355938280204756e-33,1.50518309427316076e-33,4.68467412644504254e-33,
336,0,4,48,47,47,0,46,46,1.39314005813299424e0,9.90253298120896575e-1,2.12365399114263109e-1,1.40685222738123183e0,1.71300559965669026e-32,2.79870448976235359e-33,2.75443672328608781e-33,4.96775961474594629e-33,
342,0,4,48,47,47,0,46,46,1.39845535060970572e0,1.02050101667206650e0,2.24695801993688382e-1,1.37036154571425883e0,6.89399812640026889e-33,2.20209377834645713e-33,1.66140201441585024e-33,4.39573761501292769e-33,
344,0,4,48,47,47,0,46,46,1.38703375260192230e0,9.79984294440976345e-1,1.91947593779359826e-1,1.41536324660503232e0,6.69166616126498539e-33,2.22279972729365344e-33,1.42705463385600040e-33,3.96367015635979953e-33,
349,0,4,48,47,47,0,46,46,1.41134659305212229e0,9.70128340774710107e-1,2.58826263796198941e-1,1.45480400245298558e0,1.20846939476155643e-32,1.77678268629633935e-33,1.81005221426591118e-33,3.29265518556923094e-33,
355,0,4,48,47,47,0,46,46,1.39534442578466389e0,1.02366549821287944e0,2.18267200495178643e-1,1.36308630917097773e0,9.75454011923929320e-33,2.36035198022025557e-33,1.81733586116445230e-33,4.78428166064288934e-33,
357,0,4,48,47,47,0,46,46,1.39079572712628274e0,9.56459182763214844e-1,2.16281698946201695e-1,1.45410881320441465e0,8.99749613520630239e-33,2.01032130709124571e-33,1.62751291944527478e-33,4.16549941398912172e-33,
359,0,4,48,47,47,0,46,46,1.41308075702964087e0,1.02567555633047269e0,2.07604397963228493e-1,1.37770735424872126e0,1.25535626152280235e-32,2.14658633413952571e-33,1.99176325556396946e-33,3.76098535924827703e-33,
361,0,4,48,47,47,0,46,46,1.37326045698342569e0,9.68449387594000122e-1,2.53541742330676667e-1,1.41799920013903002e0,8.21082804049367687e-33,2.32749414143901838e-33,1.80109281905276794e-33,5.15676441267878348e-33,
364,0,4,48,47,47,0,46,46,1.29729602947273626e0,9.28595089200735857e-1,1.79531028730457703e-1,1.39705243389705003e0,8.04846876075810526e-33,1.48277150965425883e-33,1.34441212175460352e-33,3.10435880665375513e-33,
375,0,4,48,47,47,0,46,46,1.41279392909398105e0,9.91354630239542178e-1,2.37137897740265058e-1,1.42511457151575116e0,1.43351786592792270e-32,2.45295681679516855e-33,2.53826501947208199e-33,5.83599982571772010e-33,
377,0,4,48,47,47,0,46,46,1.41329363864026702e0,1.03448978216088072e0,2.28222116541930198e-1,1.36617457514962282e0,6.24461606283792094e-33,2.77629517977961240e-33,1.56334171489776078e-33,5.27259328749908304e-33,
378,0,4,48,47,47,0,46,46,1.40893805713105769e0,9.92278369583450170e-1,2.33337011024788432e-1,1.41990201572419394e0,5.16634469163798512e-33,2.23484725625949471e-33,1.33268355144927705e-33,4.18447777028314892e-33,
388,0,4,48,47,47,0,46,46,1.40494086614734370e0,9.29796711761016526e-1,2.25256150947620026e-1,1.51101939636505445e0,1.06615016018238576e-32,1.83423441876729419e-33,2.04835516604677453e-33,3.62114561253858134e-33,
392,0,4,48,47,47,0,46,46,1.41032430854433399e0,9.61652218790219004e-1,2.42795789507473381e-1,1.46656377533091420e0,6.87041513832888001e-33,1.88031585217049640e-33,1.43651266293308967e-33,3.86450820798931747e-33,
396,0,4,48,47,47,0,46,46,1.40230782973888179e0,9.52820295282434393e-1,2.46515468057667192e-1,1.47174429079851898e0,1.59461144790547478e-32,2.58780351059350012e-33,2.84893514399458387e-33,5.62303455546688618e-33,
399,0,4,48,47,47,0,46,46,1.41095344145926616e0,9.72815595915913156e-1,2.38783711231953133e-1,1.45038118979871311e0,8.50175113737868207e-33,2.36607130284706660e-33,1.95196189994965337e-33,5.13368431578435849e-33,
400,0,4,48,47,47,0,46,46,1.40106179199638037e0,9.79862573549445393e-1,2.35332589202210091e-1,1.42985539994775657e0,1.18588572088355571e-32,2.20929525476846746e-33,1.87833905246226052e-33,3.58969232244645398e-33,
402,0,4,48,47,47,0,46,46,1.40894174813188866e0,9.65773470821167490e-1,2.65327520116415139e-1,1.45887393959362832e0,9.12205950630760593e-33,2.09784177332821115e-33,1.54205853903693358e-33,4.05529094112777473e-33,
413,0,4,48,47,47,0,46,46,1.40662589160014684e0,9.65812448601725437e-1,2.30698984643897265e-1,1.45641723052609029e0,1.21618291228165044e-32,2.47003547278901752e-33,2.49698611220392770e-33,5.83697597372561179e-33,

===== E2 Anchor Stats CSV =====
sample_id,label,anchor_mean,anchor_p90,anchor_max
0,1,1.67126710398713102e-01,2.00515451241960713e-01,2.11285380899964126e-01
1,1,1.78191268257320345e-01,2.09020071172988847e-01,2.11850869193692004e-01
2,1,1.72562579568399627e-01,1.99579626497616180e-01,2.09326148800439038e-01
3,1,1.72236436849238367e-01,1.99523735483636777e-01,2.05621641173957370e-01
4,1,1.71671970932892742e-01,2.02038598429461896e-01,2.15921745783927727e-01
5,1,1.76928154267973675e-01,2.06819125759490574e-01,2.16899901257037925e-01
6,1,1.75189190489635105e-01,2.07436416315768812e-01,2.16932454763476668e-01
7,1,1.76128706569135374e-01,1.99978543012698851e-01,2.19222152640963897e-01
8,1,1.79917797832258003e-01,2.07887837169064671e-01,2.15517562246356514e-01
9,1,1.80289557555005114e-01,2.07986969378738173e-01,2.13486428697421238e-01
10,0,1.71136411076525996e-01,2.00611000474546441e-01,2.16169100093261457e-01
11,1,1.73028743074860270e-01,2.00877860320103463e-01,2.11270725913706880e-01
12,1,1.74643141452338585e-01,2.01024733981075149e-01,2.07762148702049260e-01
13,1,1.67579230236292592e-01,1.97018380216475109e-01,2.07448036003446246e-01
14,1,1.77230958866018806e-01,2.04226197483704713e-01,2.18943956673849360e-01
15,1,1.72531726920360090e-01,2.03354352861678939e-01,2.11083095111833791e-01
16,1,1.75191552283420204e-01,1.97896502375707578e-01,2.09215900468691318e-01
17,1,1.82349702824287724e-01,2.05187523757552809e-01,2.11334264560974844e-01
18,1,1.78330279983219903e-01,2.06784470947915439e-01,2.12985601953695924e-01
19,1,1.77083031194717883e-01,2.06398032963273775e-01,2.16658401034445586e-01
20,1,1.73403342354617324e-01,1.97210017600796678e-01,2.17824012938125366e-01
21,1,1.73650808110888816e-01,2.02155408089079974e-01,2.14313847263139345e-01
22,1,1.77258681924998857e-01,1.99211622787088566e-01,2.08982650947920012e-01
23,0,1.73305792854776070e-01,2.01589668823881046e-01,2.04451559235380692e-01
24,1,1.75680997871415917e-01,2.03551073151596318e-01,2.12326219033200814e-01
25,1,1.71999368888819310e-01,2.02091970726615444e-01,2.16245410964858775e-01
26,1,1.77381071761241488e-01,2.10330345493384030e-01,2.15536962481890471e-01
27,0,1.70329670099899216e-01,2.00537597676563678e-01,2.10117113463022143e-01
28,1,1.74135091997828062e-01,1.96205040302794537e-01,2.00077851085610964e-01
29,1,1.72688532014762641e-01,2.02916431487414811e-01,2.13822537191425938e-01
30,1,1.73678137568911067e-01,1.99608588472662163e-01,2.05669963279877382e-01
31,1,1.78237460846848550e-01,2.04841025295383977e-01,2.11603791673024483e-01
32,1,1.74879038994223079e-01,2.00313125733378172e-01,2.17268703486900500e-01
33,1,1.79100938768319312e-01,2.06906117213671525e-01,2.14688539956590041e-01
34,0,1.75044629289545006e-01,2.00033502980672628e-01,2.10308295022400976e-01
35,1,1.63809795862965790e-01,1.98305141440118682e-01,2.05316335658213750e-01
36,1,1.81699969031003383e-01,2.05675646467245510e-01,2.12151907124410344e-01
37,1,1.72693041097612382e-01,2.04736233920086108e-01,2.12772960668519390e-01
38,1,1.77747387217608077e-01,2.04753373726350302e-01,2.09107718606222764e-01
39,1,1.79840116492078400e-01,2.04100856080432963e-01,2.33326178699306913e-01
40,1,1.66331564539922483e-01,2.03162072722003012e-01,2.10896398208509694e-01
41,1,1.78945096415134425e-01,2.01114875524174008e-01,2.13551661671366105e-01
42,1,1.77609299322242009e-01,1.98946741740585714e-01,2.17609395459317928e-01
43,1,1.75469036843128423e-01,2.04994929044174601e-01,2.15575206017592169e-01
44,1,1.74859589159182427e-01,2.01484198667274905e-01,2.05251022273773620e-01
45,0,1.75884650678672122e-01,2.02893369665766599e-01,2.07345073350223202e-01
46,0,1.71427650406386661e-01,2.01807605382556071e-01,2.11856492152454418e-01
47,0,1.76336292657296140e-01,2.00463692068189231e-01,2.18373002818674389e-01
48,1,1.75663814028718557e-01,1.97601534646981325e-01,2.15050599863739811e-01
49,1,1.78693752875093509e-01,2.08641952436860650e-01,2.15947019211561397e-01
50,0,1.74193448901687892e-01,1.99003479422002832e-01,2.07269932702116189e-01
51,0,1.76373420560031052e-01,1.99659252725277597e-01,2.07359665469592030e-01
52,1,1.80217476958965062e-01,2.10772897828396144e-01,2.15161616580341580e-01
53,1,1.76536370876283516e-01,2.00147479451204646e-01,2.07649355738339231e-01
54,1,1.74512577931533991e-01,2.05402120163349688e-01,2.17000773089842419e-01
55,1,1.72818463000157713e-01,2.02494324836678619e-01,2.09666169401180408e-01
56,0,1.78522130452506006e-01,1.98857454331566291e-01,2.19587441565342295e-01
57,1,1.71658879731187070e-01,2.01158036047084404e-01,2.12957512743754851e-01
58,1,1.75925626912536187e-01,1.99808195787576970e-01,2.10009533738711146e-01
59,0,1.71283160727686373e-01,2.02390625461125101e-01,2.20230671109628545e-01
60,1,1.69523779278354630e-01,2.01618531294668946e-01,2.13183127492990537e-01
61,1,1.78138526443802153e-01,2.09671512689355993e-01,2.14372117170933379e-01
62,1,1.71335467428652688e-01,1.96971765038430668e-01,2.04598113409233534e-01
63,1,1.72763159403289762e-01,1.98418818010342751e-01,2.10258534915662709e-01
64,1,1.71676305493060233e-01,1.99718778866334212e-01,2.09111924164509660e-01
65,1,1.70576293627435538e-01,1.97334877572073075e-01,2.06929463328683116e-01
66,0,1.79917542598920704e-01,2.03490734551585895e-01,2.12285891617062988e-01
67,0,1.75738697777690772e-01,1.97655432663015884e-01,2.06590863609337982e-01
68,1,1.70009341684832810e-01,1.97019688615263810e-01,2.05119331480702521e-01
69,1,1.76229220915464752e-01,1.95231898174238166e-01,2.02270713172212790e-01
70,0,1.74705804274663007e-01,2.09330670446780998e-01,2.15050531250531973e-01
71,1,1.77528781262777491e-01,2.04258791574477017e-01,2.10993662896706846e-01
72,1,1.76153814211551435e-01,2.03572449024279567e-01,2.10279923883140762e-01
73,0,1.66328575793957351e-01,1.95278346587579948e-01,2.11030162938072585e-01
74,1,1.71697848234832917e-01,2.06034443070688439e-01,2.18861462207821128e-01
75,1,1.73998171664269702e-01,2.01593634779047515e-01,2.07578215892343931e-01
76,1,1.75015114939481409e-01,1.96595727332109282e-01,2.07528605110190667e-01
77,1,1.73522705231936802e-01,2.06897668731243406e-01,2.11824028726650654e-01
78,0,1.69496228412301192e-01,1.98621049068065048e-01,2.10872197900659114e-01
79,1,1.74730540778447047e-01,1.98878729380954078e-01,2.05828643719188964e-01
80,1,1.70780050243632076e-01,2.02186449363156523e-01,2.11983345407325552e-01
81,0,1.72814584337611904e-01,1.98602634213136203e-01,2.03734469338506446e-01
82,1,1.72497719140590450e-01,2.01381824389685743e-01,2.14674489441741223e-01
83,1,1.75470379796398929e-01,2.04465445496223891e-01,2.13379008981854884e-01
84,0,1.75400552136307647e-01,1.98005605295916376e-01,2.08613573247097728e-01
85,1,1.77734336260872511e-01,2.08306000302020206e-01,2.19807368699827005e-01
86,1,1.72912122877373120e-01,2.03779593690720656e-01,2.16585364878859182e-01
87,1,1.79169703100698935e-01,2.00291618096633206e-01,2.08723672079950101e-01
88,1,1.82871446289570388e-01,2.06477501737176522e-01,2.14299265788646387e-01
89,0,1.77665906694327608e-01,2.05752353294558654e-01,2.14215331183952112e-01
90,0,1.77521454474325630e-01,2.07874141858478106e-01,2.11651968820915609e-01
91,0,1.74534113770220906e-01,2.00709328890270211e-01,2.11905955214766462e-01
92,1,1.72267814254853852e-01,2.01543209495739478e-01,2.14603342936222213e-01
93,1,1.78232327429319076e-01,2.01278902964238005e-01,2.21044713771925333e-01
94,1,1.77086791256879122e-01,2.03881914570394895e-01,2.11431303335117005e-01
95,1,1.77551284524633118e-01,2.05887518140881604e-01,2.14554531865255249e-01
96,1,1.77439094494230148e-01,2.06489078407283783e-01,2.08960649927782377e-01
97,1,1.73020163923456649e-01,2.00229165370225309e-01,2.16448244682954288e-01
98,1,1.75005647656276103e-01,2.08293857694655971e-01,2.17372919622515343e-01
99,1,1.72369587031929200e-01,2.01502222437061035e-01,2.08036914137749662e-01
100,1,1.78244812579838346e-01,2.01714004798378976e-01,2.08678768303944356e-01
101,1,1.70404302995727619e-01,1.97841763369464768e-01,2.05328087619538746e-01
102,0,1.74225661948213789e-01,1.98657243071852924e-01,2.02896988779071974e-01
103,1,1.72616691199811628e-01,1.98659243036214961e-01,2.05967099747423193e-01
104,1,1.74161882294938147e-01,2.03577771937010710e-01,2.29140239263227574e-01
105,1,1.78395871554707264e-01,2.03176353741564314e-01,2.12374010316281503e-01
106,1,1.81029471985003076e-01,2.06379383661779964e-01,2.14695560932893742e-01
107,1,1.76659975137022279e-01,2.06279403137283074e-01,2.19370704183675352e-01
108,0,1.76890922184194416e-01,2.03508056753033018e-01,2.10156271176012738e-01
109,1,1.75926173592922286e-01,1.98258763086258366e-01,2.26302028914514453e-01
110,1,1.69645198817221926e-01,2.03959484108977240e-01,2.13279417498962953e-01
111,0,1.82302000897196309e-01,2.06626116915236524e-01,2.19933177879423736e-01
112,1,1.71910197220201955e-01,2.00792448270057405e-01,2.14494357495239374e-01
113,1,1.75666086573328079e-01,2.00432372424295818e-01,2.24448182290273551e-01
114,1,1.73566180546556953e-01,1.95159732803816877e-01,2.06449498531184966e-01
115,1,1.79783222540788712e-01,1.99389528513039732e-01,2.14792523933355267e-01
116,1,1.71714142955144006e-01,1.97893227067204414e-01,2.06389460495169125e-01
117,1,1.75244052395551159e-01,2.01868137919368168e-01,2.08322267269039213e-01
118,1,1.74681971653773055e-01,2.05251604998305720e-01,2.18048199991297403e-01
119,0,1.80493901035550963e-01,2.03337475414490265e-01,2.11872497279871008e-01
120,1,1.75111714537608876e-01,2.02762184865770467e-01,2.10709030275727405e-01
121,1,1.75486104162341783e-01,2.02383832098384009e-01,2.11428836851841356e-01
122,0,1.82355926166059917e-01,2.07715665727676108e-01,2.25397138454734802e-01
123,1,1.73930788669239084e-01,1.98597242369043941e-01,2.14209496553713574e-01
124,0,1.77367432451862622e-01,2.04115120537173428e-01,2.11581808760567036e-01
125,1,1.80594000515911762e-01,2.01697210016675205e-01,2.12256380972795783e-01
126,0,1.70200217077109722e-01,2.06074142514381248e-01,2.12539696498286079e-01
127,1,1.76013657960500169e-01,1.96410074970111426e-01,2.11780254070116386e-01
131,0,1.75050454086905644e-01,1.99644155805425993e-01,2.05923329847923942e-01
134,0,1.74830160135111989e-01,2.09483271408993504e-01,2.11934353804240611e-01
136,0,1.69271941305511348e-01,2.01162939536355251e-01,2.18788103670481848e-01
149,0,1.67355393350781312e-01,2.01211867807126854e-01,2.11612772068363125e-01
155,0,1.75958094562844253e-01,2.05028076605705240e-01,2.12322104991866212e-01
156,0,1.74755976520991840e-01,1.99604063028943235e-01,2.06464734828537805e-01
158,0,1.73463156765690157e-01,1.99686269296408314e-01,2.07566941084066620e-01
159,0,1.71443554562964479e-01,1.97886277754916934e-01,2.14319603895600175e-01
160,0,1.72370954422990913e-01,2.03161954636045500e-01,2.11683283687818469e-01
172,0,1.72570435676682510e-01,2.01590136111045370e-01,2.14216510155593454e-01
175,0,1.74718427742454052e-01,1.99511047448178519e-01,2.09861089479846191e-01
176,0,1.72913162422823424e-01,1.98821675839473244e-01,2.13875673720447051e-01
179,0,1.77907353834558940e-01,2.06542194392900003e-01,2.17359537754336918e-01
184,0,1.77557773794946555e-01,2.08705717689257580e-01,2.11502686161552128e-01
192,0,1.75235623772577981e-01,2.03242996997895525e-01,2.15258892742174190e-01
195,0,1.72316956085576151e-01,2.01701318561550297e-01,2.07627153883259474e-01
196,0,1.72803620489345527e-01,1.95665228394956092e-01,2.03297754945939518e-01
197,0,1.73719520259845078e-01,1.99219920040076298e-01,2.13448388117492976e-01
203,0,1.79338478832193476e-01,2.07118282587034797e-01,2.10249275816249054e-01
207,0,1.73652574314177105e-01,2.09660333885394567e-01,2.16916371167053368e-01
210,0,1.75637536825449025e-01,2.02145322647997450e-01,2.14286871996347550e-01
218,0,1.70348415618816279e-01,2.00460401934298982e-01,2.13821133283590564e-01
223,0,1.70465239807681135e-01,2.04265690098507507e-01,2.18819931689553077e-01
228,0,1.72586503680124598e-01,2.04876094668348774e-01,2.09625313519452794e-01
230,0,1.74652793431446990e-01,1.99579270231557582e-01,2.10170971779979454e-01
234,0,1.73092736223742411e-01,1.98577520921355943e-01,2.13811940699277891e-01
244,0,1.77934347321830416e-01,2.01270663589404986e-01,2.11800917317625431e-01
246,0,1.71956607302809567e-01,1.99134763846077867e-01,2.07225405847099281e-01
253,0,1.77632481721341717e-01,2.06062931891156348e-01,2.15090032521657620e-01
257,0,1.70759824230872576e-01,2.00485482370034523e-01,2.18530573675725259e-01
269,0,1.76203279024800069e-01,2.02242553856775253e-01,2.08986959151256813e-01
271,0,1.77920909305450986e-01,2.02458376063834516e-01,2.12468547663917789e-01
273,0,1.74833206552570619e-01,2.02909938803134321e-01,2.18953288351879882e-01
274,0,1.75223664376017330e-01,2.03524990674483458e-01,2.10212250923115740e-01
281,0,1.79405301915698451e-01,2.03791889056597009e-01,2.17485239032991329e-01
284,0,1.78275082445516736e-01,2.03867307120581293e-01,2.15466245402283457e-01
